status;decimalLongitude;decimalLatitude;wc2.1_30s_bio_1;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9
N;113,7529;34,693237;14,38749981;26,03333282;1,76666677;619;156;6;88,12223816;346;23;341;23;11,14166641;30,27626801;979,364624;31,60000038;-5,199999809;36,79999924;24,51666641;1,76666677
N;113,7627139;32,62091111;13,80416679;24,45000076;2,450000048;997;195;16;64,43479919;456;70;456;70;9,391666412;28,37361526;886,2650757;29,39999962;-3,700000048;33,09999847;24,45000076;2,450000048
N;113,7655369;22,87484592;21,77916718;27,79999924;14,44999981;1800;290;34;69,94376373;852;111;852;134;6,974999905;31,99541092;551,9859009;31,5;9,699999809;21,79999924;27,79999924;16,10000038
N;113,792073;23,013584;22,47916603;28,61666679;14,98333359;1791;290;36;68,67544556;845;119;845;147;7,375;32,9241066;564,2149048;32,5;10,10000038;22,39999962;28,61666679;16,66666603
N;113,832845;-7,917973;25;25,58333397;24,33333397;2034;397;12;82,65406799;1068;64;308;66;9,083333969;81,10118866;51,91776276;30,60000038;19,39999962;11,20000076;24,89999962;24,51666641
N;113,847207;22,68433397;22,45833397;28,33333397;15,30000019;1843;309;30;74,04649353;915;102;915;114;6,700000286;31,45540047;539,2622681;32;10,69999981;21,29999924;28,33333397;16,95000076
N;113,8505783;34,59994;14,35833359;25,88333321;1,783333302;631;156;7;86,40439606;349;26;344;26;11,21666718;30,64663124;972,442627;31,29999924;-5,300000191;36,59999847;24,41666603;1,783333302
N;113,860632;22,59337897;22,57500076;28,39999962;15,5;1840;312;28;75,27378845;922;96;922;105;6,400000095;30,7692318;534,0178223;31,89999962;11,10000038;20,79999924;28,39999962;17,13333321
N;113,8634331;23,71214136;19,50416756;26,06666756;11,63333321;1828;313;34;66,71347046;841;118;758;173;7,591666698;31,76429558;596,8495483;30,29999924;6,400000095;23,89999962;22,76666641;13,25
N;113,89885;22,90773;22,43333435;28,5;15,03333378;1813;295;34;70,96523285;880;112;880;135;7,183333397;32,50377274;556,6838989;32,29999924;10,19999981;22,09999847;28,5;16,68333435
N;113,9055167;22,48367;22,58749962;28,28333282;15,66666698;1891;330;27;77,73072052;971;92;971;99;6,191666603;30,65181351;523,0814819;31,70000076;11,5;20,20000076;28,28333282;17,33333397
N;113,9157555;22,2154195;22,1875;27,70000076;15,53333378;1768;304;20;75,97602844;859;75;859;86;5,425000191;28,70370293;506,1715698;30,70000076;11,80000019;18,90000153;27,70000076;17,20000076
N;113,9523228;22,79998557;22,36666679;28,31666565;15,11666679;1891;323;31;74,384758;950;106;950;121;7,049999714;32,33945084;545,5952759;32,09999847;10,30000019;21,79999924;28,31666565;16,75
N;113,9626217;22,382375;22,69166756;28,33333206;15,85000038;1940;344;24;78,61878204;996;87;996;95;5,933333397;30,11844254;517,7347412;31,60000038;11,89999962;19,70000076;28,33333206;17,51666641
N;114,0062797;23,80781623;19,92083359;26,53333282;12;1830;316;33;67,13546753;853;118;749;172;7,858333588;32,47245407;599,482605;30,79999924;6,599999905;24,19999886;23,20000076;13,60000038
N;114,011719;22,295853;22,38333321;27,86666679;15,76666641;1972;354;23;78,59406281;998;83;998;94;5,533333778;29,27689743;503,9179688;30,89999962;12;18,89999962;27,86666679;17,43333435
N;114,0134927;22,56741626;22,21666718;27,89999962;15,33333397;1936;339;28;76,38573456;977;95;977;106;6,316666603;31,11658669;520,5649414;31,29999924;11;20,29999924;27,89999962;16,95000076
N;114,0265007;22,2016179;22,52083397;27,98333359;15,98333359;1904;334;20;77,5466156;939;78;939;90;4,625;25,8379879;502,5230103;30,70000076;12,80000019;17,90000153;27,98333359;17,76666641
N;114,0976995;22,35146117;22,33749962;27,78333282;15,73333359;2094;384;23;78,91181183;1059;88;1059;99;5,508333206;29,1446228;502,1685791;30,89999962;12;18,89999962;27,78333282;17,45000076
N;114,130038;22,264225;22,55416679;28,01666641;15,94999981;2089;373;22;78,5725708;1038;84;1038;97;5,375;28,74331284;502,2289429;31,10000038;12,39999962;18,70000076;28,01666641;17,63333321
N;114,1335541;22,46598343;22,10000038;27,70000076;15,28333282;2071;376;27;78,04737854;1047;93;1047;105;6,166666508;30,83333206;514,7108765;31;11;20;27,70000076;16,89999962
N;114,1432107;22,56449191;22,82083321;28,5;15,88333321;2015;362;26;78,10934448;1025;93;1025;102;6,424999714;31,49509621;522,5742798;31,89999962;11,5;20,39999962;28,5;17,51666641
N;114,187529;26,54699097;15,52499962;24,64999962;5,566666603;1613;243;45;49,8313179;687;173;511;215;7,800000191;26,62116051;777,7137451;29,89999962;0,600000024;29,29999924;19,70000076;7,349999905
N;114,2057657;22,6946059;22,37916756;28,14999962;15,33333302;2036;360;30;77,2247467;1038;101;1038;113;6,758333206;32,18253708;530,8289795;31,70000076;10,69999981;21;28,14999962;16,93333244
N;114,221145;22,381458;21,99583244;27,5;15,3166666;2152;392;25;78,42480469;1081;93;1081;107;5,741666794;29,74956512;505,8047485;30,70000076;11,39999962;19,30000114;27,5;16,94999886
N;114,232241;22,27243;21,90833282;27,29999924;15,39999962;2095;374;25;77,63955688;1035;89;1035;104;5,466667175;29,39068413;495,212677;30,29999924;11,69999981;18,59999847;27,29999924;17,06666756
N;114,2425844;22,50784205;21,9375;27,53333282;15,13333321;2083;373;27;77,65527344;1048;94;1048;108;5,958333492;30,09259415;515,7127686;30,79999924;11;19,79999924;27,53333282;16,81666565
N;114,26044;22,162083;23,06666756;28,71666718;16,36666679;1914;327;22;75,57268524;898;81;898;96;4,333333015;24,20856667;517,2142944;31,29999924;13,39999962;17,89999962;28,71666718;18,45000076
N;114,2950505;22,58550513;22,41666603;28,03333282;15,5666666;2014;353;28;76,29239655;1002;95;1002;109;6,283333302;31,26036644;519,0171509;31,29999924;11,19999981;20,09999847;28,03333282;17,23333359
N;114,304171;22,755735;22,5625;28,35000038;15,41666698;1986;341;30;75,46152496;994;101;994;117;7,041666985;32,90498352;536,7669678;32;10,60000038;21,39999962;28,35000038;17,04999924
N;114,3080056;23,0996887;21,85416603;27,95000076;14,41666698;1838;307;33;69,38574982;860;111;860;141;7,19166708;32,10565567;559,9937134;31,79999924;9,399999619;22,39999962;27,95000076;16,03333282
N;114,329686;30,326297;16,9375;27,75;5,566666603;1298;215;31;55,07806396;571;130;505;133;8,324999809;25,61538506;899,9296265;32,79999924;0,300000012;32,5;25,54999924;7,533333302
N;114,343978;34,802637;14,8083334;26,56666565;2,133333206;649;169;11;89,87745667;368;35;367;35;10,58333302;29,31671333;985,6765747;31,89999962;-4,199999809;36,09999847;25,11666679;2,133333206
N;114,3442;-8,2308725;26,20000076;26,76666641;25,26666641;1469;247;51;56,737854;655;178;375;178;8,049999237;81,31313324;66,33249664;31;21,10000038;9,899999619;26,46666718;25,26666641
N;114,360394;22,353384;22,41250038;27,89999962;15,80000019;2015;346;25;76,20737457;978;89;978;105;5,175000191;27,82258034;506,2254639;30,79999924;12,19999981;18,59999847;27,89999962;17,56666756
N;114,3643219;30,5360485;16,91666603;27,71666718;5,533333302;1256;207;27;56,47801208;560;118;503;119;7,683333397;24,08568573;900,7127075;32,5;0,600000024;31,89999962;25,53333282;7,583333492
N;114,394255;22,66005;21,88333321;27,63333321;14,86666679;1984;342;29;75,3327713;983;97;983;113;6,433333397;31,0789032;529,4093018;31,10000038;10,39999962;20,70000076;27,63333321;16,5
N;114,427359;25,26434327;19,64583397;27,89999962;10,36666679;1543;259;38;57,76729202;699;141;510;194;8,508333206;29,95892143;717,2531738;33,29999924;4,900000095;28,39999962;23,46666718;12,05000019
N;114,4913889;22,5505556;22,11666679;27,73333359;15,26666641;1947;332;27;75,35344696;956;92;956;108;5,949999809;29,89949608;517,9563599;31;11,10000038;19,89999962;27,73333359;16,94999886
N;114,5738028;22,49034167;22,17499924;27,64999962;15,51666641;1896;320;27;74,5532074;922;91;922;107;5,699999809;29,68749809;506,312439;30,70000076;11,5;19,20000076;27,64999962;17,23333359
N;114,762474;22,970794;22,19583321;28,11666679;14,9333334;1821;305;30;70,49246216;859;103;859;130;7,175000668;32,91284561;546,2327881;31,70000076;9,899999619;21,80000114;28,11666679;16,5
N;114,8386825;38,85744628;12,625;25,26666641;-1,550000072;464;144;2;124,1956711;331;10;331;10;12,0666666;29,57516289;1089,041504;31,29999924;-9,5;40,79999924;25,26666641;-1,550000072
N;114,8948026;4,108881376;20,78750038;21,10000038;20,58333397;2889;297;184;16,92351723;863;592;742;634;7,808333397;91,86274719;22,37339401;25,20000076;16,70000076;8,5;20,71666718;20,85000038
N;115,0740218;-8,13442937;26,71249962;27,23333359;26,10000038;1476;339;6;90,01570892;830;46;368;70;7,891666889;79,71380615;47,34423447;31,60000038;21,70000076;9,899999619;26,64999962;26,16666794
N;115,1266906;-8,655799753;26,77083397;27,26666641;25,76666641;1740;308;23;62,14134216;815;153;569;161;6,741666794;77,49041748;67,70452881;31,10000038;22,39999962;8,700000763;27,18333244;25,83333206
N;115,188916;-8,4095178;24,05416679;24,54999924;23,14999962;2246;363;50;54,13087082;966;248;890;248;7,391666889;81,22710419;62,72084045;28,39999962;19,29999924;9,100000381;24,46666718;23,14999962
N;115,193718;-8,781997;26,97083282;27,41666603;26,08333397;1637;317;18;71,96473694;834;113;561;113;6,44166708;77,61045074;59,63746262;31;22,70000076;8,299999237;27,38333321;26,14999962
N;115,241018;-8,614982;26,92083359;27,41666603;25,95000076;1815;305;33;53,86833954;795;213;716;213;7,524999619;79,21052551;67,70450592;31,60000038;22,10000038;9,5;27,34999847;25,95000076
N;115,2622548;-8,477046732;25,17916679;25,73333359;24,18333244;2079;331;48;49,73757935;866;261;797;261;7,275000572;79,07608795;69,19861603;29,60000038;20,39999962;9,200000763;25,64999962;24,18333244
N;115,2956167;39,58192778;10,14583302;22,93333435;-4,233333588;498;166;2;129,4389801;370;8;370;8;12,20833302;29,56012917;1103,58606;29;-12,30000019;41,29999924;22,93333435;-4,233333588
N;115,343162;-8,118248;26,68333435;27,26666641;26,08333206;1450;377;3;105,4617691;912;17;316;44;7,433333397;77,43054962;49,55866241;31,5;21,89999962;9,600000381;26,51666641;26,21666718
N;115,3833704;-8,469698494;24,45000076;24,96666718;23,45000076;2106;346;55;53,31666183;909;256;826;259;7,266666412;79,85349274;68,6227951;28,79999924;19,70000076;9,099998474;24,89999962;23,46666718
N;115,4331367;-8,554613333;26,77083397;27,25;25,83333206;1528;271;40;52,98006821;666;190;413;226;7,275000095;78,22579956;63,86984253;31,20000076;21,89999962;9,300001144;27,14999962;26,38333321
N;115,499223;39,629979;11,15416718;23,81666756;-2,966666698;538;190;3;136,7453766;414;9;414;9;11,3083334;28,34168816;1088,71582;29,5;-10,39999962;39,90000153;23,81666756;-2,966666698
N;115,653325;-8,335066;26,52916718;27,16666794;25,79999924;1352;297;9;87,33060455;750;52;313;89;7,408333302;76,37458038;53,82878876;31,29999924;21,60000038;9,699998856;26,51666641;25,93333435
N;115,68799;39,922784;8,462499619;21,39999962;-5,883333206;502;159;3;122,7476883;362;10;362;10;11,84166622;28,95273018;1108,250366;27,39999962;-13,5;40,90000153;21,39999962;-5,883333206
N;115,7613917;40,458225;9,508333206;22,89999962;-5,333333492;439;133;1;119,5292664;312;6;312;6;12,35000038;29,12735748;1148,48877;29,10000038;-13,30000019;42,40000153;22,89999962;-5,333333492
N;115,832647;28,76351297;17,66666603;28,04999924;6,666666508;1565;289;38;60,67626953;731;158;564;193;7,649999619;24,36305809;871,616394;33,29999924;1,899999976;31,39999962;21,78333282;8,733333588
N;115,8881139;32,22446389;15,59166718;26,36666679;3,966666698;1027;205;20;60,54933548;462;87;462;87;8,566666603;26,35897446;908,6149292;31;-1,5;32,5;26,36666679;3,966666698
N;115,8948734;-8,752390408;26,5625;27,03333282;25,76666641;1607;276;30;64,20012665;757;119;502;159;6,658332825;76,53255463;54,52795792;30,5;21,79999924;8,700000763;26,89999962;25,79999924
N;115,9463056;39,92974804;9,291666985;22,03333282;-4,733333588;532;176;3;128,6525879;395;10;395;10;11,35000038;28,44611549;1087,97522;27,79999924;-12,10000038;39,90000153;22,03333282;-4,733333588
N;116,0174762;39,60496759;12,23333359;25,11666679;-2,100000143;581;223;2;148,3821259;469;9;469;9;11,75;28,65853691;1105,920654;30,89999962;-10,10000038;41;25,11666679;-2,100000143
N;116,0281605;-8,349697727;27,05416679;27,73333359;26,26666641;1594;359;17;89,50672913;932;75;346;95;7,308333397;76,12847137;57,7793045;31,5;21,89999962;9,600000381;27,11666679;26,33333206
N;116,076637;40,287691;10,36250019;23,23333359;-3,966666698;495;162;2;128,2010498;366;7;366;7;11,4416666;28,39123154;1105,373535;29;-11,30000019;40,29999924;23,23333359;-3,966666698
N;116,090681;40,050613;10,79166698;23,61666679;-3,400000095;533;182;2;133,7132416;405;7;405;7;11,85000038;29,18719292;1097,85083;29,5;-11,10000038;40,59999847;23,61666679;-3,400000095
N;116,1300343;-8,589918857;26,84583282;27,38333321;25,79999924;2028;354;42;64,74913788;961;166;847;193;8,425000191;77,29356384;68,93537903;31,70000076;20,79999924;10,90000153;27,31666565;25,91666603
N;116,201997;40,01036;11,22499943;24,08333397;-2,966666698;541;186;2;133,9759827;411;8;411;8;11,73333359;28,89983559;1099,835693;30;-10,60000038;40,59999847;24,08333397;-2,966666698
N;116,36953;40,11288883;11,8125;24,83333397;-2,75;531;186;3;134,2145538;402;9;402;9;12,04166698;29,15657806;1121,922363;30,70000076;-10,60000038;41,30000305;24,83333397;-2,75
N;116,3832755;40,00555699;12,29166698;25,31666565;-2,083333492;554;194;3;134,1986694;419;11;419;11;11,1833334;27,75020599;1114,231934;31,20000076;-9,100000381;40,30000305;25,31666565;-2,083333492
N;116,407395;39,904211;12,46249962;25,39999962;-1,800000072;578;206;4;135,2138062;438;14;438;14;11,22500038;27,99251938;1106,436035;31,29999924;-8,800000191;40,09999847;25,39999962;-1,800000072
N;116,4857603;40,2901339;10,76666641;23,61666679;-3,633333206;515;178;3;132,2126312;386;9;386;9;11,66666698;28,73563194;1106,545288;29,29999924;-11,30000019;40,59999847;23,61666679;-3,633333206
N;116,5057617;40,03526383;11,96666622;24,98333359;-2,516666651;543;197;3;137,5810089;417;9;417;9;11,84999943;28,83211517;1118,000122;30,79999924;-10,30000019;41,09999847;24,98333359;-2,516666651
N;116,6507101;39,87958538;12,11250019;25,11666679;-2,349999905;567;217;3;141,8443909;440;12;440;12;11,57499981;28,37009811;1116,836304;30,79999924;-10;40,79999924;25,11666679;-2,349999905
N;116,683366;40,40468097;11,10000038;24,38333321;-3,883333206;506;177;3;133,2136383;380;9;380;9;12,51666641;29,31303787;1148,971924;30,29999924;-12,39999962;42,69999695;24,38333321;-3,883333206
N;116,7687531;39,95471191;11,85833359;24,93333435;-2,733333349;547;209;3;140,7097473;421;13;421;13;11,71666718;28,43851089;1124,929932;30,60000038;-10,60000038;41,20000076;24,93333435;-2,733333349
N;116,84732;40,28108833;10,1208334;23,08333397;-4,316666603;527;184;3;133,2039185;396;9;396;9;11,875;28,96341515;1112,085327;28,79999924;-12,19999981;41;23,08333397;-4,316666603
N;116,9874417;36,283725;11,71250057;23,76666641;-1,533333302;727;229;5;112,2868423;474;21;474;21;9,925000191;27,11748695;1022,432739;28,79999924;-7,800000191;36,59999847;23,76666641;-1,533333302
N;117,0330811;23,41119957;21,18333244;27,21666718;14,33333302;1442;252;28;67,95281219;677;90;563;117;5,666666031;28,61952591;541,0609741;30,39999962;10,60000038;19,79999924;27,10000038;16,33333397
N;117,0379101;38,89643526;12,98333359;25,70000076;-1,283333421;521;188;4;135,528717;392;17;392;17;10,89999962;27,66497421;1098,377563;30,79999924;-8,600000381;39,40000153;25,70000076;-1,283333421
N;117,0454895;36,63029038;12,99166679;25,36666679;-0,600000024;710;225;5;114,2917252;468;20;468;20;9,116666794;24,90892601;1050,7677;30,29999924;-6,300000191;36,59999847;25,36666679;-0,600000024
N;117,17116;31,840668;15,51249981;26,45000076;3,983333349;1132;180;26;54,00053024;496;103;496;103;8,708333015;26,63098907;912,8554688;31,20000076;-1,5;32,70000076;26,45000076;3,983333349
N;117,17311;40,692429;9,854166985;23,36666679;-5,383333206;489;163;2;129,3660126;361;7;361;7;12,57499981;28,97465515;1166,549805;29,39999962;-14;43,40000153;23,36666679;-5,383333206
N;117,17743;31,09134167;16,00833321;26,70000076;5,183333397;1410;274;26;58,54165268;600;112;600;112;7,966666698;25,78209305;878,916748;31,39999962;0,5;30,89999962;26,70000076;5,183333397
N;117,2321973;36,56147208;11,79583359;23,96666718;-1,716666698;712;226;5;113,8280029;468;20;468;20;9,925000191;26,75202179;1038,855225;29;-8,100000381;37,09999847;23,96666718;-1,716666698
N;117,2354885;40,22657452;10,17500019;23,13333321;-4,366666794;535;189;3;134,9244843;404;9;404;9;11,61666679;28,33333206;1115,383179;28,70000076;-12,30000019;41;23,13333321;-4,366666794
N;117,2397249;39,101628;13,375;26,26666641;-0,850000024;572;206;4;134,0860443;427;21;427;21;10,35000038;26,47058868;1102,809448;31,60000038;-7,5;39,09999847;26,26666641;1,416666508
N;117,2444039;40,57667416;9,370833397;22,75;-5,666666508;505;169;2;129,8164825;374;8;374;8;11,8083334;27,91568184;1152,760376;28,60000038;-13,69999981;42,29999924;22,75;-5,666666508
N;117,2771833;36,46068833;10,83333302;22,81666756;-2,433333397;729;229;5;112,5373688;477;22;477;22;9,933333397;27,14025497;1021,258911;27,79999924;-8,800000191;36,59999847;22,81666756;-2,433333397
N;117,9279254;36,50664621;12,28333378;24,5;-1,416666627;722;231;8;111,6380539;467;28;467;28;10,73333359;28,32014084;1047,400146;29,70000076;-8,199999809;37,90000153;24,5;-1,416666627
N;117,9478651;24,33691917;21,05833244;27,83333397;13,76666641;1121;175;25;60,78978729;479;82;393;117;7,616666794;32,68955612;586,6617432;32,40000153;9,100000381;23,30000114;27,70000076;15,85000038
N;118,0674344;36,61775342;12,57083321;24,86666679;-1,166666627;705;226;7;112,4233398;457;26;457;26;10,92500019;28,59947586;1051,476196;30,20000076;-8;38,20000076;24,86666679;-1,166666627
N;118,1082083;24,44044167;20,72916603;27,54999924;13,48333359;1073;165;24;59,81365967;449;80;369;116;7,174999714;31,46929932;587,1829834;31,89999962;9,100000381;22,79999924;27,39999962;19,13333321
N;118,277027;32,288318;15,07499981;26,01666641;3,450000048;991;207;29;62,65616608;469;102;469;102;8,366666794;25,7435894;915,2806396;30,60000038;-1,899999976;32,5;26,01666641;3,450000048
N;118,308076;24,40345997;20,74166679;27,46666718;13,5;973;140;22;58,95618057;400;72;335;172;6,566666603;29,84848595;583,5192261;31,29999924;9,300000191;22;27,29999924;19,29999924
N;118,4091644;24,44249916;20,60833359;27,41666794;13,36666679;951;136;21;59,82753754;396;67;330;171;6,300000191;29,03225708;584,5776978;31,10000038;9,399999619;21,70000076;27,16666794;19,18333435
N;118,445612;39,743937;11,3791666;24,46666718;-3,183333397;625;201;5;125,6991425;450;16;450;16;11,49166679;28,02845383;1123,214722;29,89999962;-11,10000038;41;24,46666718;-3,183333397
N;118,602149;32,095451;15,22916698;26,14999962;3,700000048;1017;201;24;60,37807846;469;99;469;99;8,158332825;25,25799751;911,0020752;30,79999924;-1,5;32,29999924;26,14999962;3,700000048
N;118,6636104;31,89869233;15,72083378;26,83333397;4,016666889;1056;195;26;57,18006134;475;107;475;107;8,675000191;26,12951851;925,4174805;31,70000076;-1,5;33,20000076;26,83333397;4,016666889
N;118,7257016;29,37444589;16,02083397;26,01666641;5,383333206;1614;274;40;52,98209;698;164;544;206;7,574999809;24,83606529;839,2432861;31,10000038;0,600000024;30,5;20,03333282;7,433333397
N;118,778305;31,98467;16,01666641;27,18333435;4,216666698;1070;206;27;58,62638092;491;112;491;112;8,600000381;25,82582474;932,2878418;32,20000076;-1,100000024;33,29999924;27,18333435;4,216666698
N;118,7852986;32,12072644;15,59166622;26,53333282;4,066666603;1015;199;26;59,26514816;465;104;465;104;8,016666412;24,97403908;913,7008667;31,10000038;-1;32,09999847;26,53333282;4,066666603
N;118,858522;31,895367;15,44583321;26,53333282;3,816666603;1063;191;26;55,93652344;472;109;472;109;8,441666603;25,58080864;922,0640259;31,39999962;-1,600000024;33;26,53333282;3,816666603
N;118,86947;32,06478617;15,1208334;26,13333321;3,566666603;1052;202;26;59,16746521;482;105;482;105;8,191666603;25,20512772;916,4319458;30,89999962;-1,600000024;32,5;26,13333321;3,566666603
N;118,9297398;31,51613908;15,71666622;26,60000038;4,216666698;1099;172;27;51,23289871;456;116;456;117;7,283333302;22,97581482;909,7460327;31,10000038;-0,600000024;31,70000076;26,60000038;6,383333206
N;118,9363455;31,98956034;15,375;26,45000076;3,766666651;1042;192;25;58,02661896;472;103;472;103;8,5;25,83586693;921,9951172;31,29999924;-1,600000024;32,89999771;26,45000076;3,766666651
N;119,010496;32,066124;15,125;26,18333435;3,549999952;1038;196;24;59,05074692;474;101;474;101;8,25;25,30674744;919,6602783;31;-1,600000024;32,59999847;26,18333435;3,549999952
N;119,012336;33,598447;14,83333302;26,18333244;2,650000095;919;236;21;83,47016144;502;81;502;81;8,833333015;26,21167183;955,2304077;30,89999962;-2,799999952;33,70000076;26,18333244;2,650000095
N;119,0318583;31,61038889;15,58749962;26,60000038;4,049999714;1099;174;28;51,79495621;464;118;464;118;8,225000381;25,23006248;915,5925293;31,5;-1,100000024;32,59999847;26,60000038;6,199999809
N;119,0887889;32,14124167;14,9333334;25,98333359;3,416666746;1028;196;25;59,71962357;472;100;472;100;8,016667366;24,81940079;916,9398804;30,70000076;-1,600000024;32,29999924;25,98333359;3,416666746
N;119,1177979;35,54883575;12,26666641;23,66666603;-0,383333445;849;250;9;105,1169205;535;33;535;33;9,75;27,93696213;975,5029907;28,10000038;-6,800000191;34,90000153;23,66666603;-0,383333445
N;119,2239161;31,7214935;15,5583334;26,64999962;4,016666412;1073;171;27;52,96899033;460;113;460;113;8,333333015;25,48419952;919,102417;31,5;-1,200000048;32,70000076;26,64999962;6,216666698
N;119,292994;26,154155;19,80416679;27,78333282;11,51666641;1388;259;36;59,29267502;607;118;523;163;7,108333111;27,87581825;673,6921997;32,79999924;7,300000191;25,5;22,20000076;13,61666679
N;119,3533167;25,94264722;20,04166603;27,89999962;11,94999981;1285;244;33;59,66454697;566;113;357;153;6,599999905;26,72064972;662,0588379;32,59999847;7,900000095;24,69999886;22,29999924;17,86666679
N;119,4013182;36,83237042;12,79583359;24,91666603;-0,616666675;676;199;9;105,3684006;424;29;424;29;10,27500057;27,54691696;1033,439697;30,10000038;-7,199999809;37,29999924;24,91666603;-0,616666675
N;119,4736392;-5,206594483;27,25416565;27,88333321;26,58333397;2649;620;13;92,01360321;1550;88;330;1550;8,241666794;74,92424011;54,16550064;33,29999924;22,29999924;11;26,58333397;27,48333359
N;119,478352;30,194544;15,73333359;26,13333321;4,766666889;1379;220;38;47,89770889;547;143;507;170;8;25,23659325;868,5131836;31,5;-0,200000003;31,70000076;23,88333321;6,849999905
N;119,5348171;26,62930887;18,79583359;27,13333321;10,19999981;1604;288;41;57,3505249;660;136;618;186;6,674999714;25,97276306;699,3745728;32;6,300000191;25,70000076;21,28333282;12,33333397
N;119,5697784;32,46536636;15,52083302;26,78333282;3,75;994;211;30;66,08242798;484;99;484;99;8,391666412;25,50658607;935,5004883;31,60000038;-1,299999952;32,90000153;26,78333282;3,75
N;119,5768818;23,57689434;22,59583282;27,76666641;16,46666718;1007;179;19;71,58541107;498;67;498;97;5,375000477;29,8611145;469,5716553;31,10000038;13,10000038;18;27,76666641;18,13333321
N;119,674705;23,591133;22,75416565;27,75;16,83333397;1027;186;17;73,57266235;516;62;417;96;5,641666412;31,69475365;454,6499939;31,20000076;13,39999962;17,80000114;27,75;21,29999924
N;119,7416639;40,0372094;9,858333588;22,83333397;-4,466666698;607;181;2;125,5450821;430;8;430;8;10,51666641;26,49034309;1110,208496;28;-11,69999981;39,70000076;22,83333397;-4,466666698
N;119,7501659;30,2386474;16,22500038;26,63333321;5,283333302;1349;205;45;43,74802399;510;160;479;188;8,133333206;25,57652092;868,5737915;32;0,200000003;31,79999924;24,28333282;7,416666508
N;119,757063;25,4588;19,92916679;27,29999924;12,25;1268;247;29;60,6085968;546;104;370;248;5,408333302;24,69558525;623,9735718;30,89999962;9;21,89999962;21,85000038;18,31666565
N;119,837587;30,60039;14,60416698;24,96666718;3,766666651;1308;208;36;51,02407455;521;134;521;157;7,491666794;24,16666603;861,6987915;29,89999962;-1,100000024;31;24,96666718;5,933333397
N;119,8549118;-0,960122972;27,44166756;27,71666718;27,11666679;1885;197;120;15,63389492;565;393;470;549;9,866666794;88,09525299;26,86948395;33,29999924;22,10000038;11,19999886;27,23333359;27,45000076
N;119,9046594;-0,8679099;27,20833206;27,43333244;26,98333359;1795;192;113;16,42477036;549;374;408;533;9,933333397;88,69047546;22,54623604;33;21,79999924;11,20000076;27,03333282;27,06666565
N;119,9498218;26,15908506;18,78750038;26,75;10,58333302;1322;211;41;48,96762085;514;131;393;272;4,775000095;21,12831879;667,7068481;30,20000076;7,599999905;22,60000038;20,63333321;13,3166666
N;119,9849038;31,01319343;15,96666622;26,61666679;4,849999905;1122;190;34;55,61072922;481;117;481;142;7,433333397;23,74866867;885,4283447;31,29999924;0;31,29999924;26,61666679;11,86666679
N;120,0037751;30,27498157;16,54999924;27,03333282;5,583333492;1310;194;40;44,89432907;487;147;466;175;8,183333397;25,65308189;871,0182495;32,40000153;0,5;31,90000153;24,68333435;7,733333111
N;120,0538148;-9,964569518;25,40416718;26,38333321;24,25;1319;243;9;84,16600037;704;42;353;51;7,775000095;68,80531311;83,21542358;31;19,70000076;11,29999924;25,46666718;24,63333321
N;120,0631778;23,08136667;23,08749962;27,68333244;17,14999962;1774;405;16;95,86653137;1079;63;1079;94;5,525000095;31,75287437;436,8800659;30,79999924;13,39999962;17,39999962;27,68333244;18,61666679
N;120,0738652;30,35167183;16,54583359;27,04999924;5,583333492;1314;195;41;45,46472549;491;149;482;178;8,108333588;25,41797066;872,7268066;32,40000153;0,5;31,90000153;24,66666603;7,700000286
N;120,1249061;23,2650274;23,16250038;27,81666756;17,14999962;1492;305;15;93,49900818;894;55;894;79;6,241666794;34,29487228;441,7430725;31,20000076;13;18,20000076;27,81666756;21,60000038
N;120,135711;23,160736;23,49166679;28,03333282;17,56666756;1735;376;17;95,67765045;1058;63;1058;89;6,683333397;36,32246399;434,2068787;31,5;13,10000038;18,39999962;28,03333282;19,04999924
N;120,1408779;30,20844227;16,48749924;26,79999924;5,666666508;1329;188;41;43,58748627;474;151;458;178;7,808333397;24,94675255;861,9695435;32,09999847;0,800000012;31,29999924;24,43333244;7,900000095
N;120,14962;23,378542;22,82083321;27,70000076;16,71666718;1379;275;14;91,69139099;817;50;817;79;5,658333302;31,61079979;455,0697327;31;13,10000038;17,89999962;27,70000076;21,16666603
N;120,1604305;23,67410333;22,74166679;27,85000038;16,53333282;1239;249;11;86,85076904;706;43;706;87;6,5;34,03141403;467,7840881;31,60000038;12,5;19,10000038;27,85000038;21,01666641
N;120,18235;23,54721333;22,76666641;27,76666641;16,58333397;1308;269;12;89,32083893;760;46;760;83;6,366666794;33,68606949;462,3326721;31,39999962;12,5;18,89999962;27,76666641;21,06666565
N;120,196492;23,064928;23,99166679;28,41666603;18,14999962;2159;502;20;98,61552429;1343;75;1343;106;7,25;38,97849655;425,616333;32;13,39999962;18,60000038;28,41666603;19,54999924
