status;decimalLongitude;decimalLatitude;wc2.1_30s_bio_1;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9
trans;44,802914;41,685574;12,85833359;23,08333206;2,666666746;519;83;21;43,27845764;211;73;169;73;9,933333397;30,94496346;832,4630127;30,29999924;-1,799999952;32,09999847;16,86666679;2,666666746
trans;44,812606;41,905103;11,0625;20,70000076;1,050000072;632;95;24;41,92515182;251;86;203;86;10,04166698;31,97982979;806,0795288;27,60000038;-3,799999952;31,39999962;14,85000038;1,050000072
trans;44,84287;39,79567;10,82083321;22,68333244;-1,616666675;310;50;12;42,78219986;127;43;43;60;10,8083334;28,44298363;989,9987183;30,79999924;-7,199999809;38;14,86666679;22,68333244
trans;45,229398;43,266424;10,64166641;22,11666679;-1,399999976;518;80;24;42,37855148;212;76;194;76;10,08333302;28,24463081;952,9257202;29,29999924;-6,400000095;35,70000076;19,96666718;-1,399999976
trans;45,374697;41,444887;12,20833302;22,43333435;2,150000095;519;86;17;48,48952866;219;63;179;64;10,78333282;32,67676926;826,960022;29,89999962;-3,099999905;33;16,06666756;3,766666651
trans;45,3777;43,402479;10,61250019;22,54999924;-1,833333254;487;74;23;41,93503571;198;72;186;72;10,22499943;27,7853241;988,5115356;30,20000076;-6,599999905;36,79999924;20,33333397;-1,833333254
trans;45,541233;43,106965;10,85833359;22,28333282;-1,316666722;523;80;24;42,62710571;214;75;196;75;10,03333378;27,94800377;955,8904419;29,39999962;-6,5;35,90000153;20,18333435;-1,316666722
trans;45,654495;43,06119;10,47083378;21,73333359;-1,533333302;531;81;23;44,85821533;220;72;204;72;9,708333015;27,58049202;941,9598999;28,60000038;-6,599999905;35,20000076;19,63333321;-1,533333302
trans;45,712587;43,325887;11,32916641;23,33333397;-1,25;461;68;24;38,45202637;183;73;168;74;9,875;26,90735817;995,826416;30,79999924;-5,900000095;36,70000076;21,21666718;0,249999911
trans;45,9106;43,162651;10,85000038;22,38333321;-1,433333278;479;67;24;36,73324585;185;74;169;76;9,783332825;27,25162506;961,5777588;29,29999924;-6,599999905;35,89999771;20,20000076;0,199999973
trans;46,021586;41,92615;11,40416718;21,36666679;1,566666722;751;107;27;42,30457687;289;90;250;90;9,441666603;30,06900215;807,916687;27,60000038;-3,799999952;31,39999962;15,25;1,566666722
trans;46,109721;41,853105;12,77916718;23,46666718;2,049999952;747;101;31;34,78342438;268;104;228;104;9,858332634;29,08062935;870,184082;29,89999962;-4;33,90000153;16,83333397;2,049999952
trans;46,139837;45,85842;10,35000038;23,93333244;-2,983333349;228;31;12;28,52431107;82;41;76;41;10,14999962;25,82697296;1100,73938;31,79999924;-7,5;39,29999924;21,75;-1,883333325
trans;46,645195;44,863675;11,42916679;24,30000114;-1,083333254;219;26;13;22,27497292;71;40;67;40;9,258333206;25,15851402;1036,873535;31,70000076;-5,099999905;36,79999924;22,20000076;-1,083333254
trans;46,834385;43,075152;11,54166698;22,98333359;0,366666734;409;47;21;27,08065796;133;70;125;77;8,716666222;25,86548042;913,5117798;29;-4,699999809;33,70000076;20,5;1,616666675
trans;47,030353;42,45;9,345832825;19,39999962;-1,166666746;495;73;16;49,0193367;202;54;194;54;9,158332825;28,7095089;840,0418091;25,5;-6,400000095;31,89999962;17,46666718;-1,166666746
trans;47,22657;43,078356;12,1833334;23,68333435;1,083333254;358;44;20;22,75879288;115;67;90;78;7,716666698;23,89060783;920,4231567;29,20000076;-3,099999905;32,29999924;13,0666666;5,616666794
trans;47,340302;42,967263;11,89583302;23,45000076;0,833333373;379;48;21;25,35735893;121;68;104;75;7,341666698;22,94270897;921,3884277;28,89999962;-3,099999905;32;12,8166666;5,199999809
trans;47,356362;43,674055;11,97083378;23,46666718;0,766666651;289;31;19;19,04071045;90;59;66;63;6,691666603;21,58602142;927,3016968;28,29999924;-2,700000048;31;12,80000019;1,483333349
trans;47,47375;43,124611;12,38749981;24;1,283333302;337;41;20;23,66157341;115;67;74;78;6,525000095;21,04838753;929,4893799;28,89999962;-2,099999905;31;13,5666666;5,349999905
trans;47,490661;42,963334;12,28750038;23,61666679;1,516666651;362;45;20;23,96511841;123;70;84;82;6,108333588;20,29346657;904,7529297;28,20000076;-1,899999976;30,10000038;13,44999981;5,383333206
trans;47,706269;43,96388;12,09583378;24,14999962;0,49999997;243;25;16;16,80336189;74;51;55;52;5,925000191;18,63207626;969,6120605;28,89999962;-2,900000095;31,79999924;13,0666666;1,016666651
trans;47,83169;42,124421;10,65416622;20,81666565;0,75;461;60;21;29,89037895;146;75;124;75;7,208333492;24,85632133;824,4597778;25,70000076;-3,299999952;29;16,85000038;0,75
trans;47,926292;42,498738;12,07083321;22,81666756;2,200000048;359;46;22;27,32264709;128;72;74;74;5,641666889;19,93521881;860,6035156;27,20000076;-1,100000024;28,30000114;13,53333282;9,733333588
trans;47,937289;46,856884;9,495833397;23,60000038;-4,233333588;217;24;12;16,02847862;66;44;63;45;9,841667175;24,66583061;1141,809692;31,20000076;-8,699999809;39,90000153;21,70000076;-3,083333254
trans;48,0076;46,372979;10,30416679;24,20000076;-3,616666794;214;24;11;18,92007446;67;41;64;41;9,675000191;24,24811935;1133,186279;31,60000038;-8,300000191;39,90000153;22,35000038;-3,616666794
trans;48,02047;46,485252;9,666666985;23,33333206;-3,983333349;209;24;11;19,0162735;66;41;63;41;9,316666603;23,76700592;1115,894165;30,39999962;-8,800000191;39,20000076;21,41666603;-2,950000048
trans;48,052837;45,822937;10,16666698;23,23333359;-3,283333302;204;22;12;16,06664085;62;41;56;41;9,083333015;24,02998352;1081,527344;29,79999924;-8;37,79999924;17,13333321;-2,133333445
trans;48,091675;46,043568;10,28750038;23,75;-3,416666508;205;21;11;17,07840919;62;40;59;40;9,475000381;24,29487228;1106,09082;30,79999924;-8,199999809;39;21,93333244;-2,200000048
trans;48,164371;46,326323;10,125;23,95000076;-3,783333302;206;23;11;18,30687523;64;40;61;40;9,966666222;24,91666603;1129,809937;31,39999962;-8,600000381;40;22,16666603;-2,549999952
trans;48,228843;41,910285;12,6208334;23,56666565;2,466666698;395;50;23;27,7571106;141;76;76;90;7,908333302;25,42872429;867,0337524;29,29999924;-1,799999952;31,09999847;13,71666718;23,56666565
trans;48,555066;41,866588;11,71250057;21,89999962;2,183333397;337;45;16;31,83436012;123;54;54;76;6,191666603;22,1923542;817,3436279;26,60000038;-1,299999952;27,89999962;13,1833334;21,89999962
trans;48,659894;39,036918;14,53333378;24,85000038;4,633333206;659;116;10;50,88925171;274;65;65;175;9,216666222;28,53457069;830,7946167;32,5;0,200000003;32,29999924;15,88333321;24,85000038
trans;48,894912;37,968945;13,52499962;22,63333321;4,566666603;801;136;11;52,51462555;334;73;73;206;8,166666985;28,95981216;751,2459106;28,29999924;0,100000001;28,19999886;10,91666698;22,63333321
trans;49,28347;40,953225;13,49166679;23,98333359;3,883333206;257;30;6;33,73099518;85;30;30;72;7,583333492;25,61936951;837,2786865;29,79999924;0,200000003;29,59999847;9,649999619;23,98333359
trans;49,851728;40,41988;14,02083302;23,89999962;4,733333588;251;36;4;44,12850952;95;22;22;73;6,891666889;24,87966347;799,1798706;29,20000076;1,5;27,70000076;10,66666698;23,89999962
trans;50,433884;36,445281;12,53333378;23,56666756;1,25;352;60;5;60,28770447;145;18;21;121;13;34,39153671;906,0863037;32,79999924;-5;37,79999924;6,300000191;23,13333321
trans;51,450272;35,792218;14,74166679;26,35000038;2,866666555;246;45;2;69,03063965;113;7;10;99;9,983333588;27,73148155;949,6813354;33,59999847;-2,400000095;36;4,300000191;25,53333282
trans;51,64278;35,61;14,32083321;26,39999962;2,033333302;188;37;1;72,33256531;92;4;7;76;11,4416666;29,79600525;985,2929077;34,5;-3,900000095;38,40000153;3,5;25,58333397
trans;52,608281;35,574111;14,26249981;26,61666679;1,466666698;199;33;3;61,46670532;90;9;12;77;11,125;28,74676895;1016,395447;34,40000153;-4,300000191;38,70000076;3,016666651;25,75
trans;58,35374547;37,88582971;16,31666756;29,26666641;3,599999905;254;41;3;60,61169815;109;12;15;87;12,30000019;30,75;1034,452759;38;-2;40;10,05000019;27,58333397
trans;59,49920923;36,28161022;12,27499962;23,14999962;1,400000095;290;60;2;78,72315979;150;8;11;110;13,5;36,38814163;882,2710571;31,79999924;-5,300000191;37,09999847;6,166666508;22,36666679
trans;32,529652;45,366815;10,9375;21,13333321;1,48333323;399;44;26;15,40568924;112;80;105;107;7,208333015;25,56146622;807,2177734;26;-2,200000048;28,20000076;7,099999905;9,266666412
trans;32,846697;45,586279;10,85000038;21,08333397;1,366666675;394;43;26;15,83336544;109;80;105;105;7,199999809;25,35211182;808,9021606;26,10000038;-2,299999952;28,39999962;20,25;9,266666412
trans;33,105439;45,250133;11,01249981;21,21666718;1,350000024;406;46;28;15,62051201;113;85;110;111;7,875;26,51515198;808,5681152;26,89999962;-2,799999952;29,69999886;3,466666698;9,566666603
trans;33,129879;45,349432;11,01249981;21,5;1,183333278;419;46;29;14,99153996;116;88;116;113;9,074999809;28,90127373;826,2404785;28,20000076;-3,200000048;31,40000153;21,5;9,566666603
trans;33,255666;45,165486;10,99166679;21;1,466666698;409;47;28;16,14503098;116;86;109;115;7,833333492;26,46396255;795,5982056;26,70000076;-2,900000095;29,60000038;3,633333206;9,550000191
trans;33,409838;45,196073;11,1875;21,06666756;1,75;414;48;28;15,59158421;118;88;109;117;7,091666698;24,7096405;786,5491943;26,39999962;-2,299999952;28,69999886;3,916666508;9,800000191
trans;33,443013;44,593875;11,4958334;21,69999886;1,883333325;410;53;24;23,41234016;136;78;98;126;7,608333111;25,79096031;806,9821777;27,29999924;-2,200000048;29,5;3,883333445;10,16666698
trans;33,506676;44,510914;10,6291666;20,85000038;0,916666687;472;60;30;21,07327461;153;95;112;144;8,058333397;26,77187157;811,3637695;26,79999924;-3,299999952;30,09999847;2,850000143;9,466666222
trans;33,559823;45,097475;11,39583302;21,26666641;2,116666794;425;50;27;16,66043282;126;88;111;122;7,391666412;25,75493622;780,3275757;26,70000076;-2;28,70000076;4,183333397;9,916666985
trans;33,56938;44,624426;11,71666622;21,79999924;2,266666651;444;56;28;20,99273682;144;89;107;133;7,816666603;26,58730125;796,9069214;27,60000038;-1,799999952;29,39999962;4,150000095;10,36666679
trans;33,608182;44,970725;11,5666666;21,53333282;2,316666603;428;51;27;17,99073219;129;87;112;123;8,300000191;28,13559341;784,359436;27,5;-2;29,5;4,333333015;9,966666222
trans;33,643528;44,475635;9,641666412;19,45000076;0,266666651;544;71;36;22,01656914;177;112;131;171;7,449999809;26,0489521;782,9978027;24,89999962;-3,700000048;28,60000038;2,150000095;8,483333588
trans;33,747876;44,655312;11,19583321;21,18333244;1,783333302;487;60;32;18,83690071;152;101;123;144;8,691666603;29,06912041;790,9041138;27,39999962;-2,5;29,89999962;3,583333254;9,949999809
trans;33,785991;44,744718;11,4958334;21,5;2,150000095;480;57;32;17,74113083;145;99;126;138;8,858333588;29,52777863;789,4660645;27,89999962;-2,099999905;30;3,966666698;10,14999962
trans;33,993506;44,737491;8,883333206;18,41666603;-0,25000003;624;79;42;20,09717751;196;134;156;191;8,366666794;29,25407982;761,0349731;24,29999924;-4,300000191;28,59999847;1,549999952;7,766666889
trans;34,024131;45,017231;11,76666641;21,54999924;2,983333349;508;55;34;15,15918732;143;108;142;134;8,533332825;29,52710533;762,9289551;27,89999962;-1;28,89999962;4,699999809;5,833333492
trans;34,037827;44,412023;12,13333321;21,73333359;3,516666651;558;77;34;25,17528534;186;110;129;182;7,200000286;26,27737236;751,0548096;27,20000076;-0,200000003;27,40000153;5,216666698;10,38333321
trans;34,127167;44,852939;9,841666222;19,61666679;0,666666687;579;67;38;16,47561646;170;125;155;163;8,949999809;30,33898354;774,6607056;26,10000038;-3,400000095;29,5;2,416666508;4,083333492
trans;34,139097;45,290853;12,54583359;22,18333435;4,133333206;529;68;33;21,98789978;172;109;130;131;8,841667175;31,02339363;746,1520996;28,79999924;0,300000012;28,5;5,833333492;10,46666718
trans;34,142261;44,944562;10,84583378;20,61666679;1,899999976;551;61;38;15,22038651;157;119;151;149;8,458333015;29,26758957;768,2963867;26,89999962;-2;28,89999962;3,583333254;5
trans;34,173532;44,519996;11,7541666;21,48333359;2,983333349;587;76;36;21,24360847;185;119;142;181;7,625;27,03900719;761,0771484;27,39999962;-0,800000012;28,19999886;4,650000095;10,14999962
trans;34,187554;45,527636;12,13333321;22,03333282;3,183333397;510;66;32;23,26892662;168;104;122;161;9,333333969;31,31991196;776,0105591;29;-0,800000012;29,79999924;5,016666412;17,79999924
trans;34,287265;45,420383;12,27916718;22,10000038;3,549999952;506;65;32;22,88705254;166;104;122;158;9,308333397;31,55367279;765,4157104;29;-0,5;29,5;5,300000191;18,04999924
trans;34,302191;44,55278;12,5666666;22,18333244;4,133333206;564;75;34;22,82177353;181;116;132;178;7,300000191;26,73992729;747,0223389;27,79999924;0,5;27,29999924;5,75;10,64999962
trans;34,304845;45,052453;11,20416641;20,85000038;2,5;543;63;36;17,00302505;161;116;145;154;8,574999809;29,98251724;756,1398926;27,10000038;-1,5;28,60000038;4,116666794;9,433333397
trans;34,368717;45,721857;10,67916679;21,38333321;0,400000006;413;49;25;20,83431244;127;87;111;108;9,391666412;29,16666603;855,1566772;28,39999962;-3,799999952;32,20000076;19,45000076;16,35000038
trans;34,398353;44,679864;12,5583334;22,33333397;3,933333397;543;68;35;19,62528229;168;114;137;163;7,849999905;27,9359436;760,0294189;28,29999924;0,200000003;28,09999847;5,550000191;10,66666698
trans;34,541251;45,099228;10,63749981;20,39999962;1,716666698;541;61;37;15,76945496;158;119;143;152;8,841666222;29,97175217;769,3803101;26,89999962;-2,599999905;29,5;3,366666794;4,75
trans;34,58916;44,763478;12,60000038;22,35000038;4,016666889;515;63;33;18,43388367;157;110;132;152;8,033332825;28,38633728;758,4973145;28,29999924;0;28,29999924;5,633333206;10,60000038
trans;34,647255;45,532117;10,75;21,16666603;0,933333278;409;48;25;18,20898247;126;86;116;104;9,916666985;30,32619858;829,7261353;28,39999962;-4,300000191;32,70000076;18,56666565;17,10000038
trans;34,742035;45,451848;10,69583321;21,01666641;0,933333278;412;49;26;17,95384407;126;88;119;104;10,04166698;30,42929268;825,3441772;28,20000076;-4,800000191;33;18,25;12,03333282
trans;34,836112;44,819251;12;21,98333359;3,016666651;518;61;35;16,8283577;151;115;137;147;8,350000381;28,40135956;781,4555054;28,10000038;-1,299999952;29,39999962;4,683333397;5,933333397
trans;34,861612;45,487991;10,72083378;21,16666603;0,849999964;405;47;26;16,09851456;120;89;116;100;9,675000191;29,5871563;833,6978149;28,10000038;-4,599999905;32,70000076;18,5;4,550000191
trans;34,922825;45,632038;10,64166641;21,33333397;0,51666671;386;44;25;15,3110857;113;85;109;96;9,100000381;27,74390221;852,821106;28,10000038;-4,699999809;32,79999924;18,83333397;11,6833334
trans;34,952898;45,176506;11,28333282;21,56666756;1,716666698;461;48;32;14,04057884;129;102;129;120;9,316666603;29,57671928;815,7214966;28,20000076;-3,299999952;31,5;21,56666756;5,199999809
trans;35,365196;45,023581;11,04583359;21,38333321;1,500000119;484;51;32;15,17329693;132;110;132;125;7,658333302;25,78563309;815,9753418;27,20000076;-2,5;29,70000076;21,38333321;4,833333492
trans;35,845932;45,220278;11,16666698;21,89999962;1,266666651;419;44;29;13,45562172;119;95;119;103;8,183333397;26,39784813;845,5910645;28,20000076;-2,799999952;31;21,89999962;1,549999952
trans;36,469116;45,359865;11,3708334;22,06666756;1,466666698;417;44;29;16,1844883;119;89;119;104;7,574999809;25,25;843,7940674;27,70000076;-2,299999952;30;22,06666756;5,066666603
trans;36,723436;45,123657;11,6291666;22,01666641;1,98333323;426;46;31;13,89645481;124;95;110;114;7,608333588;25,79096031;820,0899658;27,60000038;-1,899999976;29,5;3,766666651;5,550000191
trans;36,954516;45,40463;11,58749962;22,35000038;1,5;452;51;31;16,44311905;134;96;119;122;7,625;25,24834442;852,307373;28;-2,200000048;30,20000076;3,299999952;5,400000095
trans;37,121995;45,052768;11,9333334;22,10000038;2,383333206;488;60;32;19,56025696;157;107;113;143;6,150000095;22,12230301;805,0701294;26,79999924;-1;27,79999924;4,133333206;10,58333397
trans;37,311694;45,311397;11,52083302;22,01666641;1,5;494;58;34;18,08469772;154;106;122;140;6,875;23,46416283;836,9057007;27,10000038;-2,200000048;29,30000114;3,25;5,616666794
trans;37,384864;45,021099;11,7541666;21,86666679;2,200000048;565;73;36;21,69407082;187;120;126;171;8,558333397;28,43300056;802,34729;27,89999962;-2,200000048;30,10000038;3,849999905;21,20000076
