status;decimalLongitude;decimalLatitude;wc2.1_30s_bio_1;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9
E;33,292981;46,082291;10,27083302;21;-0,066666685;393;40;25;15,58278847;110;82;109;98;7,774999619;25,32573318;858,7794189;26,79999924;-3,900000095;30,69999886;19,91666603;4,133333206
E;33,334346;47,903291;9,175000191;20,70000076;-2,5;463;61;25;25,31955338;156;94;152;111;8,933333397;26,35201645;951,4212036;27,5;-6,400000095;33,90000153;19,20000076;-1,316666603
E;33,336552;46,784695;9,695833206;20,79999924;-1,183333278;421;49;25;18,85038948;134;84;129;95;8,774999619;26,83486176;897,9736328;27,5;-5,199999809;32,70000076;18,91666603;-0,399999976
E;33,74479;46,299529;10,19583321;21,54999924;-0,74999994;399;46;26;17,65595055;125;81;120;90;10,1916666;29,71331406;908,1911621;29,10000038;-5,199999809;34,29999924;19,53333282;0,033333421
E;33,966641;47,660945;9,358333588;20,86666679;-2,383333206;456;56;26;22,21923447;150;93;144;110;9,649999619;28,1341095;952,114502;27,70000076;-6,599999905;34,29999924;19,21666718;3,133333445
E;34,629088;47,704645;9,529166222;21,16666603;-2,299999952;475;54;27;20,33165359;151;99;144;121;9,475000381;27,5436039;960,8435059;28;-6,400000095;34,40000153;19,46666718;3,299999952
E;34,859528;48,531505;8,929166794;20,71666718;-3,049999952;507;59;32;17,80428696;157;104;155;118;8,074999809;24,2492485;974,6105347;26,60000038;-6,699999809;33,29999924;19,21666718;2,766666651
E;35,0526;47,864158;9,3125;21,03333282;-2,466666698;486;56;29;20,61358452;151;98;142;130;8,675000191;25,81845284;963,3656006;27,60000038;-6;33,59999847;19,39999962;15,39999962
E;35,067814;46,104528;10,34583378;21,85000038;-0,633333325;378;41;26;12,3426075;106;87;105;94;7,941666603;23,99295044;918,574646;28,20000076;-4,900000095;33,10000229;19,71666718;3,516666651
E;35,104202;47,188419;9,070833206;20,56666565;-2,599999905;455;52;24;21,23068047;145;88;134;118;9,608333588;27,85024261;942,6063232;27,89999962;-6,599999905;34,5;18,88333321;15,01666641
E;35,178493;46,601693;9,75;21,29999924;-1,616666675;411;48;25;17,78328705;126;87;123;102;9,133333206;26,86274529;929,3570557;28,29999924;-5,699999809;34;19,48333359;3,150000095
E;35,222541;47,800471;9,1875;21,10000038;-2,866666555;479;55;27;21,87111092;151;95;142;128;9,208333015;26,46072769;980,3991089;28,10000038;-6,699999809;34,79999924;19,46666718;15,30000019
E;35,28644;46,702705;9,491666794;20,89999962;-1,950000048;426;49;26;18,26691628;132;90;126;107;8,599999428;25,6716423;924,9811401;27,5;-6;33,5;19,20000076;2,983333349
E;35,297611;46,555787;9,679166794;21,08333397;-1,566666722;407;45;24;16,26799583;121;89;119;103;7,725000381;23,62385368;918,376709;27,20000076;-5,5;32,70000076;19,23333359;3,083333254
E;35,640437;46,730495;9,666666985;21,28333282;-1,816666722;437;51;26;19,78641891;136;91;130;112;8,933333397;25,89372063;935,213501;28,10000038;-6,400000095;34,5;19,08333397;3,049999952
E;32,994572;46,02389;10,53333378;21,26666641;0,300000012;383;39;25;15,29766083;108;81;106;98;7,883333683;25,8469944;856,6460571;27,10000038;-3,400000095;30,5;20,26666641;4,25
E;34,782858;46,068554;10,41666698;21,93333435;-0,583333373;375;41;27;11,83512783;106;86;102;92;6,866666794;21,39148521;921,4177246;27,70000076;-4,400000095;32,10000229;19,86666679;16,64999962
N;81,0975;43,96472;8,833333015;22,75;-8,066666603;245;29;14;24,58342361;80;46;66;50;13,40000057;27,74327278;1250,296875;31,39999962;-16,89999962;48,29999924;17,51666641;-5,216666698
N;81,26409546;43,93510422;8,820833206;22,85000038;-8,183333397;251;29;14;23,62538147;81;49;65;54;13,40833378;27,64604759;1259,796997;31,39999962;-17,10000038;48,5;17,60000038;-5,300000191
